Title,Full_Address,Price,Bedroom,Bathroom,Floors,Parking,Face,Year,Views,Area,Road,Build Area,Posted,Amenities,City,Address,Area(Sq.Feet),Area(In Sq.Feet),Price(Float)
"Sanepa House Sale : House For Sale In Sanepa, Lalitpur","['Sanepa', ' Sanepa', ' Lalitpur']",30000000,4,4,3.0,2,North,,680,0-4-0-0 Aana,13.0,N/A Aana,9 months ago,[], Lalitpur, Sanepa,1369.0,1369.0,30000000.0
"House On Sale At Dhungedhara : House For Sale In Dhungedhara, Kathmandu","['dhungedhara', ' Dhungedhara', ' Kathmandu']",24500000,7,4,,0,West,,269,3.3 Aana,12.0,N/A Aana,9 months ago,['Garden'], Kathmandu, Dhungedhara,1283.4375,1283.4375,24500000.0
"Basundhra Choker 6 Ana Home : House For Sale In Basundhara, Kathmandu","['na', ' Basundhara', ' Kathmandu']",42500000,6,6,4.0,2,South,2075.0,277,6 Aana,15.0,N/A Aana,9 months ago,"['Modular Kitchen', 'TV Cable', 'Balcony']", Kathmandu, Basundhara,2053.5,2053.5,42500000.0
"Busundhara 8 Ana Modern Home : House For Sale In Basundhara, Kathmandu","['na', ' Basundhara', ' Kathmandu']",45000000,6,6,3.0,2,South West,,1.4K,8 Aana,15.0,N/A Aana,9 months ago,"['Garden', 'TV Cable', 'Modular Kitchen', 'Microwave', 'Balcony', 'Backyard', 'Frontyard']", Kathmandu, Basundhara,2738.0,2738.0,45000000.0
"2.5 Floored House On Sale : House For Sale In Thasikhel, Lalitpur","['Thashikhel-5', ' Near Open University Manbhawan', ' Amar Colony', ' Thasikhel', ' Lalitpur']",46500000,0,0,2.0,0,East,2070.0,484,4 Aana,21.0,0-4-1-2/139.11 Aana,9 months ago,"['TV Cable', 'Balcony', 'Air Condition', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank', 'Water Well', 'Solar Water']", Lalitpur, Thasikhel,1369.0,1369.0,46500000.0
"MODERN HOUSE ON SALE!! : House For Sale In Jorpati, Kathmandu","['Jambu Danda', ' Jorpati', ' Kathmandu']",21500000,4,3,3.0,1,East,,547,2700 Sq. Feet,12.0,2700 Sq. Feet,9 months ago,"['Lawn', 'Frontyard', 'Garden', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank', 'Kids Playground']", Kathmandu, Jorpati,2700 Sq. Feet,2700.0,21500000.0
"House For Sale In Sanepa, Lalitpur","['Sanepa', ' Sanepa', ' Lalitpur']",150000000,10,10,4.5,0,South,,3.2K,17 Aana,20.0,N/A Sq. Feet,9 months ago,"['Balcony', 'Garden', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank', 'Water Well']", Lalitpur, Sanepa,5818.25,5818.25,150000000.0
"Nepal Medicity Hospital Agadi 1kilo Mitar Vitra : House For Sale In Nakkhu, Lalitpur","['Nepal medicity hospital near', ' Nakkhu', ' Lalitpur']",18000000,4,5,3.0,1,North,2019.0,593,0.3.0.0 Aana,13.0,1900 Sq. Feet,9 months ago,"['Garage', 'Water Supply', 'Solar Water', 'TV Cable', 'Balcony', 'Modular Kitchen', 'Water Tank']", Lalitpur, Nakkhu,1026.75,1026.75,18000000.0
"House : House For Sale In Kavresthali, Kathmandu","['Kavresthali', ' Balaju', ' Kavresthali', ' Kathmandu']",19000000,6,3,3.0,1,North East,2018.0,327,3.2 Aana,0.0,792 Sq. Feet,9 months ago,"['Backyard', 'Balcony', 'Fencing', 'Drainage', 'Water Supply', 'Modular Kitchen', 'Water Well', 'Water Tank', 'Solar Water', 'Washing Machine']", Kathmandu, Kavresthali,1197.875,1197.875,19000000.0
"BUDANILKANTHA HOMES : House For Sale In Budhanilkantha, Kathmandu","['NA', ' Budhanilkantha', ' Kathmandu']",30500000,4,4,3.0,2,North East,2019.0,740,5 Aana,15.0,N/A Sq. Feet,9 months ago,"['Modular Kitchen', 'Water Supply', 'Drainage', 'Wifi', 'Garage', 'Lawn', 'Balcony', 'Microwave']", Kathmandu, Budhanilkantha,1711.25,1711.25,30500000.0
"BUDHANILKANTHA COLONY : House For Sale In Budhanilkantha, Kathmandu","['NA', ' Budhanilkantha', ' Kathmandu']",33000000,3,4,3.0,1,East,2015.0,1.5K,0.3.3.3 Aana,20.0,18000 Sq. Feet,9 months ago,"['Garage', 'Lawn', 'Balcony', 'Swimming Pool', 'Gym', 'Garden', 'Frontyard', 'Drainage', 'Wifi', 'Modular Kitchen', 'Water Supply']", Kathmandu, Budhanilkantha,1347.609375,1347.609375,33000000.0
"House For Sale In Lazimpat, Kathmandu","['Khursanitar', ' Lazimpat', ' Kathmandu']",55000000,10,5,,5,South,,472,8 Aana,15.0,N/A Sq. Feet,9 months ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']", Kathmandu, Lazimpat,2738.0,2738.0,55000000.0
"House At Sell : House For Sale In Budhanilkantha, Kathmandu","['024', ' Budhanilkantha', ' Kathmandu']",35000000,5,4,3.0,5,East,2076.0,257,2845 Sq. Feet,12.0,3420 Sq. Feet,10 months ago,"['Backyard', 'Balcony', 'Deck', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply']", Kathmandu, Budhanilkantha,2845 Sq. Feet,2845.0,35000000.0
"Banasthali Home On Sale : House For Sale In Banasthali, Kathmandu","['Banasthali', ' Banasthali', ' Kathmandu']",25000000,6,0,,1,North East,2018.0,483,4 Aana,16.0,2250 Sq. Feet,10 months ago,"['Garage', 'Backyard', 'Balcony', 'Garden', 'Microwave', 'Water Supply', 'Modular Kitchen', 'Water Well', 'Water Tank', 'Solar Water']", Kathmandu, Banasthali,1369.0,1369.0,25000000.0
"1 Storey House On Sale At Makalbari : House For Sale In Makalbari, Kathmandu","['Makalbari', ' Makalbari', ' Kathmandu']",10500000,2,1,1.0,1,South West,2068.0,1.3K,3.2 Aana,12.0,750 Sq. Feet,10 months ago,"['Garage', 'Backyard', 'Deck', 'Frontyard', 'Modular Kitchen', 'TV Cable', 'Drainage', 'Water Supply', 'Water Well']", Kathmandu, Makalbari,1197.875,1197.875,10500000.0
"House For Sale At Civil Homes Phase 3 Sunakothi : House For Sale In Civil Homes, Lalitpur","['Civil homes phase 3 Sunakothi', ' Civil Homes', ' Lalitpur']",29500000,3,2,3.0,1,West,2013.0,838,6 Aana,18.0,1785 sqft Aana,10 months ago,"['Lawn', 'Backyard', 'Balcony', 'Frontyard', 'Gym', 'Garden', 'Microwave', 'Wifi', 'Drainage', 'Water Supply', 'Modular Kitchen', 'Swimming Pool', 'TV Cable', 'Washing Machine', 'Solar Water', 'Water Tank']", Lalitpur, Civil Homes,2053.5,2053.5,29500000.0
"Dhumbarahi Bangalow : House For Sale In Dhumbarahi, Kathmandu","['Dhumbarahi bangalow', ' Dhumbarahi', ' Kathmandu']",45000000,5,5,,3,South,,511,0-7-0-0 Aana,12.0,0-4-0-0 Aana,10 months ago,[], Kathmandu, Dhumbarahi,2395.75,2395.75,45000000.0
"Chandol Bangalow : House For Sale In Chandol, Kathmandu","['Chandol siddhartha colony', ' Chandol', ' Kathmandu']",31500000,4,4,,1,West,,441,0-4-0-0 Aana,20.0,0-4-0-0 Aana,10 months ago,['Garage'], Kathmandu, Chandol,1369.0,1369.0,31500000.0
"House For Sale In New Baneshwor : House For Sale In Baneshwor, Kathmandu","['30 Okharbot Galli', ' New Baneshwor', ' Baneshwor', ' Kathmandu']",7700000,0,2,2.0,1,South,,684,0-5-5-0 Aana,14.0,0-4-0-0 Aana,10 months ago,"['Frontyard', 'Fencing', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank', 'Water Well']", Kathmandu, Baneshwor,2139.0625,2139.0625,7700000.0
"Land On Lease : Land For Lease In Kapan, Kathmandu","['Mahankal', ' Kapan', ' Kathmandu']",25000,0,0,,0,South,,237,174.30 Sq. Feet,13.0,N/A Aana,10 months ago,[], Kathmandu, Kapan,174.30 Sq. Feet,174.3,25000.0
"House For Sale In Pasikot, Kathmandu","['Budhanilkantha', ' Pasikot', ' Kathmandu']",13800000,2,1,,0,East,,529,0-4-3-0 Ropani,12.0,N/A Aana,10 months ago,"['Garage', 'Wifi', 'Drainage', 'Water Well', 'Water Supply', 'Modular Kitchen', 'TV Cable']", Kathmandu, Pasikot,1625.6875,1625.6875,13800000.0
"A Newly House Built In A Nice And Quiet Residential Area On Sale : House For Sale In Basbari, Kathmandu","['Hepali height', ' Basbari', ' Kathmandu']",45000000,4,0,,2,South,2018.0,441,7-0-2 Aana,20.0,N/A Aana,10 months ago,"['Lawn', 'Backyard', 'Balcony', 'Frontyard', 'Fencing', 'Garden', 'Drainage', 'Water Supply', 'Modular Kitchen', 'Air Condition', 'TV Cable', 'Washing Machine', 'Solar Water', 'Water Tank']", Kathmandu, Basbari,2395.75,2395.75,45000000.0
"House For Sale In Dallu : House For Sale In Dallu, Kathmandu","['Dallu', ' Dallu', ' Kathmandu']",29000000,8,4,3.0,1,West,2071.0,457,0-3-1-2 Aana,20.0,N/A Aana,10 months ago,"['Balcony', 'Water Well', 'Water Tank', 'Solar Water']", Kathmandu, Dallu,1155.09375,1155.09375,29000000.0
"House For Sale In Kalanki, Kathmandu","['Nearby', ' Makalu Petrol Pump', ' Kalanki', ' Kathmandu']",6750000,7,5,3.0,3,North East,,14.2K,0-13-1-2 Ropani,15.0,N/A Ropani,10 months ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']", Kathmandu, Kalanki,4577.59375,4577.59375,6750000.0
"Under Construction Bungalow : House For Sale In Budhanilkantha, Kathmandu","['Budhanilkantha', ' Muhanpokhari', ' Budhanilkantha', ' Kathmandu']",29000000,0,0,3.0,0,North East,2076.0,1.3K,0-5-0-3 Aana,20.0,N/A Aana,10 months ago,"['Modular Kitchen', 'Solar Water', 'TV Cable', 'Water Tank', 'Frontyard', 'Fencing', 'Water Supply', 'Balcony']", Kathmandu, Budhanilkantha,1775.421875,1775.421875,29000000.0
"Radha Bhawan : Office Space For Sale In Tripureshwor, Kathmandu","['5th floor', ' Radha Bhawan', ' Opposite UWTC', ' first left from Tripureshwor chowk towards teku.', ' Tripureshwor', ' Kathmandu']",20000,0,1,,2,North West,,376,1450 Sq. Feet,36.0,1850 Sq. Feet,10 months ago,"['Water Supply', 'Parking', 'Drainage', 'Solar Water', 'Water Well', 'CCTV', 'Lift', 'Electricity Backup']", Kathmandu, Tripureshwor,1450 Sq. Feet,1450.0,20000.0
"Thapa Niwas : House For Sale In Goldhunga, Kathmandu","['Purano Gujyeswori', ' Balaju', ' Goldhunga', ' Kathmandu']",1800000020,0,0,4.0,0,North East,2073.0,258,0-3-0-0 Aana,10.0,1018 Aana,10 months ago,"['Balcony', 'Fencing', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']", Kathmandu, Goldhunga,1026.75,1026.75,1800000020.0
"House For Sale In Chhauni, Kathmandu","['Nearby', ' Musiam', ' Chhauni', ' Kathmandu']",25000000,6,3,,0,North,,483,3.3.1 Aana,11.0,N/A Sq. Feet,10 months ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']", Kathmandu, Chhauni,1283.4375,1283.4375,25000000.0
"House For Sale In Baniyatar, Kathmandu","['Baniyatar', ' Baniyatar', ' Kathmandu']",16500000,6,3,3.0,0,South,,468,3.1 Aana,10.0,N/A Sq. Feet,10 months ago,"['Balcony', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank']", Kathmandu, Baniyatar,1112.3125,1112.3125,16500000.0
"Chandol House : House For Sale In Chandol, Kathmandu","['Chandol Kathmandu', ' Chandol', ' Kathmandu']",24500000,4,3,2.0,2,East,2073.0,556,0-3-2-0 Aana,13.124,0-3-2-0 Aana,10 months ago,"['Garage', 'Garden', 'Water Supply', 'TV Cable', 'Solar Water', 'Water Tank', 'Modular Kitchen']", Kathmandu, Chandol,1197.875,1197.875,24500000.0
"Bansbari Mainroad : House For Sale In Maharajgunj, Kathmandu","['Bansbari mainroad', ' Maharajgunj', ' Kathmandu']",80000000,18,6,4.0,0,East,2060.0,346,0-8-0-0 Aana,29.529,0-8-0-0 Aana,10 months ago,['Water Supply'], Kathmandu, Maharajgunj,2738.0,2738.0,80000000.0
"House For Sale In Baniyatar, Kathmandu","['Baniyatar', ' Baniyatar', ' Kathmandu']",32000000,9,4,,0,East,,342,5 Aana,10.0,N/A Sq. Feet,11 months ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']", Kathmandu, Baniyatar,1711.25,1711.25,32000000.0
"House For Sale In Baniyatar, Kathmandu","['Baniyatar', ' Baniyatar', ' Kathmandu']",35000000,10,3,3.0,0,North,,265,4 Aana,16.0,N/A Sq. Feet,11 months ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']", Kathmandu, Baniyatar,1369.0,1369.0,35000000.0
"House For Sale In Thasikhel, Lalitpur","['Shabyatanagar', ' Lalitpur', ' Thasikhel', ' Lalitpur']",24000000,12,4,3.0,4,South East,,303,4 Aana,0.0,4 Aana,11 months ago,"['Water Supply', 'Balcony', 'Water Well', 'Fencing', 'TV Cable', 'Wifi', 'Drainage']", Lalitpur, Thasikhel,1369.0,1369.0,24000000.0
"2 Commerical House Sale In Naxal : House For Sale In Naxal, Kathmandu","['naxal main road ', ' next to NMB Bank', ' Naxal', ' Kathmandu']",150000000,0,0,3.5,0,North,2065.0,372,0-6-2-0 Aana,20.0,4000 Sq. Feet,11 months ago,"['Garage', 'Garden', 'Water Supply', 'TV Cable', 'Water Well', 'Drainage', 'Water Tank']", Kathmandu, Naxal,2224.625,2224.625,150000000.0
"Bafal Kohinoor Housing Colony : House For Sale In Kalimati, Kathmandu","['Purano Kalimati', ' Kalimati', ' Kathmandu']",29500000,0,0,,0,East,,430,0-3-3-0 Aana,0.0,N/A Aana,11 months ago,[], Kathmandu, Kalimati,1283.4375,1283.4375,29500000.0
"House For Sale In Nagdhunga, Kathmandu","['Nagdhunga', ' Nagdhunga', ' Kathmandu']",9500000,4,2,2.0,0,West,,460,3.2 Aana,15.0,N/A Sq. Feet,11 months ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']", Kathmandu, Nagdhunga,1197.875,1197.875,9500000.0
"House For Sale In Thankot, Kathmandu","['Near by kalikasthan temple', ' Thankot', ' Kathmandu']",17500000,5,2,3.0,0,South,,344,4 Aana,16.0,N/A Sq. Feet,11 months ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']", Kathmandu, Thankot,1369.0,1369.0,17500000.0
"Devi Bhandari : House For Sale In Samakhusi, Kathmandu","['samakhushi', ' Samakhusi', ' Kathmandu']",130000004000000,2,1,1.0,1,South,2071.0,350,0-2 -0-2 Aana,10.0,0-2-0-2 Aana,11 months ago,"['Water Well', 'Water Tank', 'Water Supply', 'Drainage']", Kathmandu, Samakhusi,727.28125,727.28125,130000004000000.0
"House On Sale : House For Sale In Maharajgunj, Kathmandu","['Chapal kharkhana', ' Maharajgunj', ' Kathmandu']",70000000,7,5,3.0,8,East,2059.0,828,15 Aana,12.0,6 Aana,11 months ago,"['Lawn', 'Backyard', 'Balcony', 'Garden', 'Water Supply', 'Solar Water', 'Water Tank']", Kathmandu, Maharajgunj,5133.75,5133.75,70000000.0
"New Ghar Bikarima Kapan Ekatabasti : House For Sale In Budhanilkantha, Kathmandu","['Kapan', ' Budhanilkantha', ' Kathmandu']",12800000,2,1,1.0,2,West,2075.0,630,3.2 Aana,12.0,3.1 Aana,11 months ago,"['Water Supply', 'Garden', 'Modular Kitchen', 'TV Cable', 'Water Tank']", Kathmandu, Budhanilkantha,1197.875,1197.875,12800000.0
"Under Construction House On Sale : House For Sale In Budhanilkantha, Kathmandu","['Jyotinagar', ' Budhanilkantha', ' Kathmandu']",27500000,10,3,3.0,2,South,2076.0,1.3K,0-4-1-0 Aana,13.0,N/A Sq. Feet,11 months ago,"['Garage', 'Backyard', 'Fencing', 'Frontyard', 'Microwave', 'Modular Kitchen', 'TV Cable', 'Drainage', 'Water Supply']", Kathmandu, Budhanilkantha,1454.5625,1454.5625,27500000.0
"Newly Constructed House : House For Sale In Budhanilkantha, Kathmandu","['Jyotinagar', ' Budhanilkantha', ' Budhanilkantha', ' Kathmandu']",32000000,5,4,3.0,2,South East,2076.0,4K,0-5-1-0 Aana,13.0,N/A Sq. Feet,11 months ago,"['Garage', 'Backyard', 'Balcony', 'Deck', 'Fencing', 'Frontyard', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Well']", Kathmandu, Budhanilkantha,1796.8125,1796.8125,32000000.0
"House For Sale In Kamalpokhari, Kathmandu","['Kamalpokhari', ' Kamalpokhari', ' Kathmandu']",55000000,2,3,,0,North East,,586,3400 Sq. Feet,0.0,3400 Sq. Feet,1 year ago,"['Balcony', 'Garden', 'Gym', 'Modular Kitchen', 'Swimming Pool', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']", Kathmandu, Kamalpokhari,3400 Sq. Feet,3400.0,55000000.0
"Apartment For Sale In Chandol, Kathmandu","['Prestige Apartment', ' Chandol', ' Kathmandu']",22500000,3,4,,0,North East,,1.3K,1780 Sq. Feet,20.0,1780 Sq. Feet,1 year ago,"['Balcony', 'Gym', 'Modular Kitchen', 'Swimming Pool', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply']", Kathmandu, Chandol,1780 Sq. Feet,1780.0,22500000.0
"Apartment For Sale In Panipokhari, Kathmandu","['Nearby Japanese Embassy', ' Panipokhari', ' Kathmandu']",30000000,3,3,,0,South East,,727,1380 Sq. Feet,36.091,1380 Sq. Feet,1 year ago,"['Balcony', 'Gym', 'Swimming Pool', 'TV Cable', 'Drainage', 'Water Supply']", Kathmandu, Panipokhari,1380 Sq. Feet,1380.0,30000000.0
"Apartment For Sale In Swayambhu, Kathmandu","['Bijeshwori', ' Swayambhu', ' Kathmandu']",20000000,3,3,,0,East,,596,1500 Sq. Feet,0.0,N/A Sq. Feet,1 year ago,"['Balcony', 'TV Cable', 'Drainage', 'Water Supply']", Kathmandu, Swayambhu,1500 Sq. Feet,1500.0,20000000.0
"House For Sale In Maligaon, Kathmandu","['Maligaon', ' Maligaon', ' Kathmandu']",65000000,5,6,,0,North West,,2K,12 Aana,13.0,N/A Sq. Feet,1 year ago,[], Kathmandu, Maligaon,4107.0,4107.0,65000000.0
"House For Sale In Makalbari, Kathmandu","['Makalbari', ' Makalbari', ' Kathmandu']",28000000,6,4,,0,South,,303,6.5 Aana,13.0,N/A Sq. Feet,1 year ago,[], Kathmandu, Makalbari,2481.3125,2481.3125,28000000.0
"House For Sale In Jhamsikhel, Lalitpur","['Jhamsikhel', ' Jhamsikhel', ' Lalitpur']",35000000,5,4,3.0,0,South,,705,3 Aana,20.0,N/A Sq. Feet,1 year ago,"['Balcony', 'Garden', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank']", Lalitpur, Jhamsikhel,1026.75,1026.75,35000000.0
"Modern House For Sale At Bhaisepati! : House For Sale In Bhaisepati, Lalitpur","['27.6845464', ' Bhaisepati', ' Lalitpur']",70000000,5,5,3.0,4,South West,,1.1K,10 Aana,13.0,3000 Sq. Feet,1 year ago,"['Balcony', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank', 'Garage', 'Lawn', 'Fencing', 'Jacuzzi', 'Air Condition', 'Washing Machine', 'Frontyard', 'Garden', 'Microwave', 'Internet', 'Water Well', 'Intercom', 'Solar Water', 'Modular Kitchen', 'Deck', 'Electricity Backup']", Lalitpur, Bhaisepati,3422.5,3422.5,70000000.0
"BRIHAT HOUSING : House For Sale In Bhaisepati, Lalitpur","['Khokana Dobato', ' Bhaisepati', ' Lalitpur']",39077000,4,4,3.0,1,South,2076.0,5K,0-8-2-0 Aana,16.0,2300 Sq. Feet,1 year ago,"['Balcony', 'Fencing', 'Garden', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank']", Lalitpur, Bhaisepati,2909.125,2909.125,39077000.0
"Apartment For Sale In Baluwatar, Kathmandu","['Baluwatar', ' Baluwatar', ' Kathmandu']",25000000,3,3,,0,South East,,710,1800 Sq. Feet,0.0,N/A Sq. Feet,1 year ago,"['Air Condition', 'Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply']", Kathmandu, Baluwatar,1800 Sq. Feet,1800.0,25000000.0
"Apartment For Sale In Bishal Nagar, Kathmandu","['Central Park Apartment', ' Bishal Nagar', ' Kathmandu']",45000000,4,4,,0,North East,,416,3700 Sq. Feet,0.0,N/A Sq. Feet,1 year ago,"['Air Condition', 'Gym', 'Wifi', 'Water Supply']", Kathmandu, Bishal Nagar,3700 Sq. Feet,3700.0,45000000.0
"Apartment For Sale In Kamalpokhari, Kathmandu","['Kamalpokhari', ' Kamalpokhari', ' Kathmandu']",35000000,3,3,,0,South East,,591,2450 Sq. Feet,0.0,N/A Sq. Feet,1 year ago,"['Balcony', 'Gym', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply']", Kathmandu, Kamalpokhari,2450 Sq. Feet,2450.0,35000000.0
"House No. 134 : House For Sale In Harisiddhi, Lalitpur","['Southern height housing', ' Thaiba', ' Harisiddhi', ' Lalitpur']",25000000,3,3,2.0,1,South West,,15K,0-5-2-0 Aana,0.0,N/A Aana,1 year ago,"['Balcony', 'Fencing', 'Frontyard', 'Garden', 'TV Cable', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']", Lalitpur, Harisiddhi,1882.375,1882.375,25000000.0
"House For Sale In Pasikot, Kathmandu","['Pasikot', ' Pasikot', ' Kathmandu']",17500000,6,2,3.0,1,North,,390,0-3-2-0 Aana,12.0,N/A Sq. Feet,1 year ago,"['Balcony', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank']", Kathmandu, Pasikot,1197.875,1197.875,17500000.0
"House For Sale In Makalbari, Kathmandu","['Makalbari', ' Makalbari', ' Kathmandu']",21500000,7,4,4.0,1,South West,,270,0-3-1-3 Aana,14.0,N/A Sq. Feet,1 year ago,"['Balcony', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank']", Kathmandu, Makalbari,1176.484375,1176.484375,21500000.0
"House For Sale In Mhepi, Kathmandu","['Nearby Thamel', ' Mhepi', ' Kathmandu']",38000000,8,4,4.0,1,North West,,557,7 Aana,15.0,N/A Sq. Feet,1 year ago,"['Balcony', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank']", Kathmandu, Mhepi,2395.75,2395.75,38000000.0
"House For Sale In Dallu, Kathmandu","['Nearby SBI bank', ' Dallu', ' Dallu', ' Kathmandu']",24000000,15,5,4.0,0,North,,442,3 Aana,20.0,N/A Sq. Feet,1 year ago,"['TV Cable', 'Drainage', 'Water Supply', 'Water Tank', 'Water Well']", Kathmandu, Dallu,1026.75,1026.75,24000000.0
"Office Space For Sale In Thamel, Kathmandu","['Galkopakha', ' Thamel', ' Kathmandu']",100,0,0,3.0,0,East,,400,1.8 Ropani,20.0,N/A Sq. Feet,1 year ago,"['Wifi', 'Water Supply', 'Water Tank']", Kathmandu, Thamel,1026.75,1026.75,100.0
"House For Sale In Balaju, Kathmandu","['Jarankhu', ' Balaju', ' Kathmandu']",14200000,5,2,2.0,3,North West,,486,0-3-2-2 Aana,13.0,N/A Sq. Feet,1 year ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']", Kathmandu, Balaju,1240.65625,1240.65625,14200000.0
"House For Sale In Sunderbasti, Kathmandu","['Golfutar', ' Sunderbasti', ' Kathmandu']",19500000,5,3,3.0,2,East,,599,3.2 Aana,13.0,N/A Sq. Feet,1 year ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']", Kathmandu, Sunderbasti,1197.875,1197.875,19500000.0
"House For Sale In Kalikasthan, Kathmandu","['Kalikasthan', ' Kalikasthan', ' Kathmandu']",100000000,5,2,3.0,4,West,,720,10.1 Aana,20.0,N/A Sq. Feet,1 year ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']", Kathmandu, Kalikasthan,3508.0625,3508.0625,100000000.0
"House For Sale In Ramkot, Kathmandu","['Ramkot', ' Ramkot', ' Kathmandu']",19000000,4,3,3.0,4,East,,583,0-3-3-2 Aana,20.0,N/A Sq. Feet,1 year ago,"['Balcony', 'Garden', 'Swimming Pool', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']", Kathmandu, Ramkot,1326.21875,1326.21875,19000000.0
"House For Sale In Gongabu, Kathmandu","['Gongabu', ' Gongabu', ' Kathmandu']",29000000,10,6,5.0,4,West,,277,4.2 Aana,10.0,N/A Sq. Feet,1 year ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']", Kathmandu, Gongabu,1540.125,1540.125,29000000.0
"Office Space For Sale In Samakhusi, Kathmandu","['Samakhusi Town Planning', ' Samakhusi', ' Kathmandu']",500000,0,0,,0,East,,226,165 Sq. Feet,20.0,N/A Sq. Feet,1 year ago,[], Kathmandu, Samakhusi,165 Sq. Feet,165.0,500000.0
"Apartment For Sale In Samakhusi, Kathmandu","['Samakhusi Town Planning', ' Samakhusi', ' Kathmandu']",20500000,5,4,3.0,3,South,,356,2.2 Aana,16.0,N/A Sq. Feet,1 year ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']", Kathmandu, Samakhusi,855.625,855.625,20500000.0
"Apartment For Sale In Bhaisepati, Lalitpur","['Bhaisepati', ' Bhaisepati', ' Lalitpur']",7500000,2,2,1.0,2,West,,864,800 Sq. Feet,24.0,N/A Sq. Feet,1 year ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']", Lalitpur, Bhaisepati,800 Sq. Feet,800.0,7500000.0
