,title,address,price,bedroom,bathroom,floor,parking,property_id,property_face,build_year,views,area_covered,road_access,build_up_area,posted,amenities
1730,"SOLD OUT : House For Sale In Budhanilkantha, Kathmandu","Rudreshwor Chowk Bus Stop, Budhanilkantha, Kathmandu","NPR. 4,50,00,000 Total price",0,0,,0,BN5969,South,,3.1K,8 Aana,15 Feet / Soil Stabilized,N/A Aana,3 years ago,[]
1731,"Akarsak Thau Ko Ghar Bikri Ma!! : House For Sale In Imadol, Lalitpur","imadol 2, Lalitpur, Imadol, Lalitpur","NPR. 1,60,00,000 onwards",16,4,4.0,1,BN5963,East,2063.0,1.5K,4 Aana,10 Feet / Concrete,4 Sq. Feet,3 years ago,[]
1732,"SOLD OUT : House For Sale In Imadol, Lalitpur","Sanogaun, Imadol, Lalitpur","NPR. 1,35,00,000 Total price",3,9,3.0,0,BN5961,North East,2076.0,2.2K,0-2-3-0 Aana,10 Feet / Soil Stabilized,N/A Aana,3 years ago,"['Modular Kitchen', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank', 'Water Well', 'Parking']"
1733,"SOLD OUT : House For Sale In Imadol, Lalitpur","Sana Gaun, Imadol, Lalitpur","NPR. 1,20,00,000 Total price",2,1,1.0,0,BN5960,North East,,5.2K,0-3-0-1 Aana,12 Feet / Soil Stabilized,N/A Aana,3 years ago,[]
1734,"SOLD OUT : Mandikatar House In Sell : House For Sale In Mandikatar, Kathmandu","House, Mandikatar, Kathmandu","NPR. 2,78,00,000 Onwards",6,3,3.0,2,BN5959,East,2019.0,4.6K,5 Aana,13 Feet / Gravelled,4 Aana,3 years ago,['Air Condition']
1735,"BUDHANILKANTHA BUNGALOW : House For Sale In Budhanilkantha, Kathmandu","NA, Budhanilkantha, Kathmandu","NPR. 6,50,00,000",5,5,3.0,3,BN5949,South East,2075.0,1.5K,15 Aana,13 Feet / Soil Stabilized,N/A Aana,3 years ago,"['Modular Kitchen', 'Drainage', 'Wifi', 'Water Supply', 'Solar Water', 'Balcony', 'Garden']"
1736,"HEPALI GOLFUTAR HOME : House For Sale In Golfutar, Kathmandu","NA, Golfutar, Kathmandu","NPR. 5,60,00,000",6,6,3.0,3,BN5948,East,2074.0,2.4K,10 Aana,20 Feet / Soil Stabilized,3600 Sq. Feet,3 years ago,"['Drainage', 'Water Supply', 'Solar Water', 'Wifi', 'Modular Kitchen', 'TV Cable', 'Washing Machine', 'Air Condition']"
1737,"CHAPALI , BUDHANILKANTHA BUNGALOW : House For Sale In Budhanilkantha, Kathmandu","NA, Budhanilkantha, Kathmandu","NPR. 4,45,00,000",6,5,3.0,3,BN5947,South East,2076.0,1.9K,8.1 Aana,15 Feet / Blacktopped,N/A Aana,3 years ago,"['Garden', 'Modular Kitchen', 'TV Cable', 'Water Supply', 'Solar Water', 'Drainage', 'Wifi', 'Balcony']"
1738,"HATTIGAUDA BUNGALOW : House For Sale In Hattigauda, Kathmandu","NA, Hattigauda, Kathmandu","NPR. 8,50,00,000",5,5,,3,BN5946,East,,992,17 Aana,13 Feet / Soil Stabilized,N/A Aana,3 years ago,"['Garden', 'Drainage', 'Water Supply', 'Solar Water', 'Washing Machine', 'TV Cable', 'Microwave', 'Air Condition']"
1739,"SOLD OUT : House For Sale In Balaju, Kathmandu","Machha Pokhari, Balaju, Kathmandu","NPR. 3,80,00,000 Total price",0,0,,0,BN5945,East,,1.4K,0-8-0-0 Aana,13 Feet / Blacktopped,N/A Aana,3 years ago,[]
1740,"SOLD OUT : House For Sale In Banasthali, Kathmandu","Dhunge Dhara, Radha Krisna Mandir, Banasthali, Kathmandu","NPR. 1,90,00,000 Total price",8,0,3.0,0,BN5941,South,,4K,0-3-0-2 Aana,10 Feet / Blacktopped,N/A Aana,3 years ago,"['Balcony', 'Modular Kitchen', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank', 'Water Well', 'Parking', 'Store Room']"
1741,"SOLD OUT : House For Sale In Kadaghari, Kathmandu","Kadaghari, Kadaghari, Kathmandu","NPR. 75,00,000 Total price",3,1,1.0,0,BN5938,North,,2K,0-2-2-0 Aana,4 Feet / Soil Stabilized,N/A Aana,3 years ago,[]
1742,"SOLD OUT : House For Sale In Imadol, Lalitpur","Krishna Mandir, Imadol, Lalitpur","NPR. 2,25,00,000 Total price",7,2,3.0,0,BN5934,South,,1.1K,0-3-3-2 Aana,13 Feet / Gravelled,N/A Aana,3 years ago,[]
1743,"SOLD OUT : House For Sale In Mid Baneshwor, Kathmandu","Katyayani Temple, Mid Baneshwor, Kathmandu","NPR. 5,00,00,000 Total price",7,4,2.0,1,BN5932,South East,2076.0,2.2K,0-7-0-0 Aana,10 Feet / Concrete,1000 Aana,3 years ago,"['Lawn', 'Balcony', 'Garden', 'Modular Kitchen', 'Swimming Pool', 'TV Cable', 'Wifi', 'Drainage', 'Solar Water', 'Water Well', 'Electricity Backup', 'Parking', 'Store Room']"
1744,"Modern Newly Residential Home At Balaju, Boharatar, Kathmandu : House For Sale In Balaju, Kathmandu","Balaju, Balaju, Kathmandu","NPR. 2,50,00,000 Onwards",7,5,4.0,1,BN5930,North,,2K,3 Aana,13 Feet,3 Aana,3 years ago,"['Garage', 'Balcony', 'Garden', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank', 'Water Well', 'Internet', 'Parking']"
1745,"SOLD OUT : House For Sale In Syuchatar, Kathmandu","Syuchatar, Syuchatar, Kathmandu","NPR. 1,65,00,000 Total price",0,0,2.0,0,BN5929,South East,2076.0,1.6K,0-3-0-1 Aana,14 Feet / Blacktopped,N/A Aana,3 years ago,"['Balcony', 'Drainage', 'Water Supply', 'Water Tank', 'Water Well', 'Electricity Backup', 'Internet', 'Parking']"
1746,"SOLD OUT : House For Sale In Kausaltar, Bhaktapur","Kausaltar, Kausaltar, Bhaktapur","NPR. 3,00,00,000",5,4,3.0,0,BN5926,East,,2.3K,0-7-2-0 Aana,15 Feet / Blacktopped,N/A Aana,3 years ago,[]
1747,"SOLD OUT : House For Sale In Basbari, Kathmandu","Neuro Hospital, Basbari, Kathmandu","NPR. 2,80,00,000 Total price",2,4,3.0,3,BN5922,South,,1.2K,5 Aana,13 Feet / Gravelled,N/A Aana,3 years ago,[]
1748,"SOLD OUT : House For Sale In Mid Baneshwor, Kathmandu","MId Baneshwor, Mid Baneshwor, Kathmandu","NPR. 3,50,00,000 Total price",0,0,,0,BN5920,North,,853,0-3-5-0 Aana,13 Feet / Blacktopped,N/A Aana,3 years ago,[]
1749,"SOLD OUT : House For Sale In Thapagaun, Kathmandu","Thapagaun, Thapagaun, Kathmandu","NPR. 4,90,00,000 Total price",0,0,,0,BN5919,South,,1.6K,0-4-2-0 Aana,12 Feet / Blacktopped,N/A Aana,3 years ago,[]
1750,"SUNDARBASTI HOME : House For Sale In Bhangal, Kathmandu","Sundarbasti, Bhangal, Kathmandu","NPR. 2,15,00,000",5,5,3.0,1,BN5915,East,2076.0,1.4K,3.5 Aana,13 Feet / Gravelled,N/A Aana,3 years ago,[]
1751,"House For Sale In Budhanilkantha, Kathmandu","Srijana Tole, Budhanilkantha, Kathmandu","NPR. 2,55,00,000",7,5,3.0,1,BN5913,East,2076.0,846,5 Aana,20 Feet / Gravelled,2600 Sq. Feet,3 years ago,"['Water Supply', 'Drainage', 'Garage']"
1752,"SOLD OUT : House For Sale In Gothatar, Kathmandu","Gothatar, Gothatar, Kathmandu","NPR. 1,65,00,000 Total price",8,0,,0,BN5907,North,,1.2K,0-3-0-1 Aana,13 Feet / Gravelled,N/A Aana,3 years ago,[]
1753,"SOLD OUT : House For Sale In Bhangal, Kathmandu","Sundara Basti, Bhangal, Kathmandu","NPR. 2,20,00,000 Total price",11,0,,0,BN5905,West,,1.5K,0-3-5-0 Aana,13 Feet / Gravelled,N/A Aana,3 years ago,[]
1754,"SOLD OUT : House For Sale In Changunarayan, Bhaktapur","Thathali, Changunarayan, Bhaktapur","NPR. 1,05,00,000 Total price",0,0,,0,BN5904,South,,1.3K,4 Aana,10 Feet / Blacktopped,N/A Aana,3 years ago,[]
1755,"House For Sale In Banasthali, Kathmandu","Prakritik Chowk, Banasthali, Kathmandu","NPR. 3,95,00,000",5,6,3.0,5,BN5899,North,2074.0,13.5K,0-5-3-0 Aana,20 Feet / Blacktopped,N/A Aana,3 years ago,"['Air Condition', 'Balcony', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank', 'Water Well', 'Parking', 'Store Room']"
1756,"Bungalow For Sale At Sitapaila, Sita Homes : House For Sale In Sitapaila, Kathmandu","25 Gha, Sitapaila, Kathmandu","NPR. 2,20,00,000",3,4,3.0,1,BN5895,East,2018.0,3.5K,3 Aana,14 Feet,1800 Aana,3 years ago,"['TV Cable', 'Drainage', 'Solar Water', 'Water Supply', 'Water Well']"
1757,"SOLD OUT : House For Sale In Sukedhara, Kathmandu","Yatayat Office sukedhara, Sukedhara, Kathmandu","NPR. 4,70,00,000 Total price",18,6,,6,BN5886,South,,3.8K,6 Aana,13 Feet / Blacktopped,N/A Aana,3 years ago,"['Balcony', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank', 'Water Well', 'Internet', 'Parking', 'Store Room']"
1758,"3.5 Storied House On Sale : House For Sale In Boudha, Kathmandu","Bhrikutichowk, Kathmandu Nepal, Boudha, Kathmandu","NPR. 2,25,00,000",0,4,,4,BN5882,North,2009.0,2.3K,0-3-0-0 Aana,12 Feet / Gravelled,N/A Aana,3 years ago,"['TV Cable', 'Water Supply', 'Water Well', 'Internet']"
1759,"Residential : House For Sale In Kapan, Kathmandu","Payutar, Kapan, Kathmandu","NPR. 2,20,00,000 Onwards",6,5,3.0,1,BN5869,East,2016.0,1.2K,5 Aana,14 Feet / Gravelled,4 Aana,3 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Internet', 'Water Well', 'Water Tank', 'Electricity Backup', 'Drainage', 'Garage']"
1760,"House For Sale In Tikathali, Lalitpur","Tikathali, Tikathali, Lalitpur","NPR. 1,70,00,000",3,2,2.0,3,BN5868,West,2019.0,865,0-4-0-0 Aana,13 Feet / Gravelled,127.18 Sq. Feet,3 years ago,['Water Supply']
1761,"Budanilkantha Golfutar Home : House For Sale In Budhanilkantha, Kathmandu","Golfutar, Budhanilkantha, Kathmandu","NPR. 3,00,00,000",10,8,4.0,2,BN5866,South,2068.0,1.7K,4 Aana,30 Feet / Blacktopped,N/A Aana,3 years ago,"['TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water']"
1762,"SOLD OUT: New Modern And Beautiful House : House For Sale In Thaiba, Lalitpur","Wasa hiti, Thaiba, Lalitpur","NPR. 1,90,00,000",4,4,3.0,2,BN5865,East,2075.0,1.4K,0-4-0-1 Aana,13 Feet / Gravelled,2500 Aana,3 years ago,"['Lawn', 'Garage', 'Fencing', 'Modular Kitchen', 'TV Cable', 'Water Supply', 'Solar Water', 'Water Tank', 'Water Well', 'Internet']"
1763,"SOLD OUT : House For Sale In Kavresthali, Kathmandu","Vadigoth, Kavresthali, Kathmandu","NPR. 70,00,000 Total price",0,0,,0,BN5864,West,,1.4K,3 Aana,10 Feet / Soil Stabilized,N/A Aana,3 years ago,[]
1764,"House Near Kist Hospital Imadole : House For Sale In Imadol, Lalitpur","timalshina chowk, Imadol, Lalitpur","NPR. 1,80,00,000",0,4,4.0,0,BN5863,South,2016.0,1.5K,11 Dhur,0 Feet,11 Dhur,3 years ago,"['Drainage', 'Water Well', 'Water Tank', 'Solar Water', 'TV Cable', 'Balcony', 'Modular Kitchen']"
1765,"One Floor Home : House For Sale In Tarakeshwar, Kathmandu","Kavresthali, Tarakeshwar, Kathmandu","NPR. 1,20,00,000",1,1,1.0,1,BN5861,North West,2076.0,1.9K,0-2-2-3 Aana,10 Feet / Gravelled,0-2-2-3 Aana,3 years ago,"['Garage', 'Fencing', 'Wifi', 'Water Supply', 'Water Tank', 'Internet', 'Parking']"
1766,"SOLD OUT : House For Sale In Jorpati, Kathmandu","Shiva Chowk, Dashindhoka Jorpati, Jorpati, Kathmandu","NPR. 2,00,00,000 Total price",0,0,,0,BN5853,South,,1.4K,4 Aana,15 Feet,N/A Aana,3 years ago,[]
1767,"SOLD OUT : House For Sale In Tikathali, Lalitpur","Tikathali-1, Tikathali, Lalitpur","NPR. 1,70,00,000 Total price",8,3,,0,BN5851,South,,1.8K,0-3-0-0 Aana,13 Feet / Blacktopped,N/A Aana,3 years ago,[]
1768,"SOLD OUT : House For Sale In Tarkeshwor, Kathmandu","lolang hariyali basti, Tarkeshwor, Kathmandu","NPR. 1,70,00,000 Total price",0,0,,0,BN5850,East,,699,0-3-0-0 Aana,10 Feet / Gravelled,N/A Aana,3 years ago,[]
1769,"SOLD OUT : House For Sale In Tarkeshwor, Kathmandu","Lolang, Tarkeshwor, Kathmandu","NPR. 85,00,000 Total price",4,0,,0,BN5849,South,,900,2.5 Aana,10 Feet,N/A Aana,3 years ago,[]
1770,"SOLD OUT : House For Sale In Harisiddhi, Lalitpur","Harisiddhi, Harisiddhi, Lalitpur","NPR. 1,55,00,000 Total price",8,0,3.0,0,BN5847,North,,1.1K,3 Aana,20 Feet / Gravelled,N/A Aana,3 years ago,[]
1771,"SAMAKHUSI HOME : House For Sale In Samakhusi, Kathmandu","Samakhusi, Samakhusi, Kathmandu","NPR. 4,40,00,000",5,6,3.0,1,BN5838,East,2076.0,1.2K,4 Aana,15 Feet / Blacktopped,N/A Aana,3 years ago,"['Water Tank', 'Water Supply', 'Solar Water', 'Drainage', 'Wifi', 'TV Cable']"
1772,"BUDHANILKANTHA 20 ANA VILLA : House For Sale In Budhanilkantha, Kathmandu","Near by Deubaniwas, Budhanilkantha, Kathmandu","NPR. 10,00,00,000",6,6,3.0,10,BN5837,North West,2071.0,2.2K,20 Aana,20 Feet / Blacktopped,N/A Aana,3 years ago,"['Fencing', 'Garden', 'Air Condition', 'Garage', 'Microwave', 'Modular Kitchen', 'Washing Machine', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank', 'Water Well']"
1773,"BUDANILKANTHA VILLA : House For Sale In Budhanilkantha, Kathmandu","Near by Deubaniwas, Budhanilkantha, Kathmandu","NPR. 9,60,00,000",5,7,3.0,0,BN5836,South East,2074.0,1.4K,18 Aana,20 Feet / Blacktopped,N/A Aana,3 years ago,"['Garden', 'Air Condition', 'Garage', 'Deck', 'Fencing', 'Lawn', 'Balcony', 'Microwave', 'Modular Kitchen', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Washing Machine', 'Water Well', 'Water Tank']"
1774,"Swayambhu Buddhachok 4 Floors Home : House For Sale In Swayambhu, Kathmandu","Swayambhu, Swayambhu, Kathmandu","NPR. 4,10,00,000",17,10,,2,BN5835,East,,1.4K,8.1 Aana,15 Feet / Blacktopped,N/A Aana,3 years ago,"['Garage', 'Wifi', 'Washing Machine', 'Water Tank', 'Drainage', 'Water Supply', 'Solar Water']"
1775,"BHANGAL HEIGHT NEW HOME : House For Sale In Bhangal, Kathmandu","Bhangal, Bhangal, Kathmandu","NPR. 2,85,00,000",6,6,3.0,2,BN5834,East,2076.0,1.4K,4.5 Aana,20 Feet / Blacktopped,N/A Aana,3 years ago,"['Garage', 'Water Tank', 'Solar Water', 'Water Supply', 'Drainage', 'Wifi']"
1776,"SOLD OUT : House For Sale In Kadaghari, Kathmandu","Birendra Chowk, Kadaghari, Kathmandu","NPR. 2,25,00,000 Total price",0,0,,0,BN5833,North,,932,4 Aana,16 Feet / Blacktopped,N/A Aana,3 years ago,[]
1777,"Sold Out: House Individual : House For Sale In Samakhusi, Kathmandu","Near Ranibari, Samakhusi, Kathmandu","NPR. 3,00,00,000",11,0,4.0,2,BN5832,North,2001.0,750,5 ana Aana,13 Feet / Blacktopped,4ana Aana,3 years ago,"['Lawn', 'Garage', 'Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply']"
1778,"Modern Bungalow : House For Sale In Maharajgunj, Kathmandu","Maharajgunj, Maharajgunj, Kathmandu","NPR. 6,50,00,000 Onwards",5,6,3.0,3,BN5828,East,2076.0,4.7K,6.5 Aana,15 Feet / Blacktopped,N/A Aana,3 years ago,"['Garden', 'Microwave', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Water Tank', 'Water Well', 'CCTV']"
1779,"SOLD OUT : PRIVATE HOME URGENTLY SELLING : House For Sale In Basbari, Kathmandu","Basnsbari Road, Basbari, Kathmandu","NPR. 11,50,00,000",4,4,3.0,4,BN5824,North East,2009.0,1.7K,18 Aana,13 Feet / Paved,12 Aana,3 years ago,"['Lawn', 'Garage', 'Air Condition', 'Balcony', 'Deck', 'Garden', 'Microwave', 'Modular Kitchen', 'TV Cable', 'Washing Machine', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank', 'Water Well', 'CCTV', 'Electricity Backup', 'Internet', 'Security Staff']"
1780,"SOLD OUT : House For Sale In Dhapasi, Kathmandu","Bhagawati Temple, Dhapasi, Kathmandu","NPR. 3,50,00,000 Total price",6,4,3.0,8,BN5813,West,,921,0-6-2-0 Aana,32 Feet / Blacktopped,N/A Aana,3 years ago,"['Balcony', 'TV Cable', 'Drainage', 'Water Well', 'Intercom', 'Internet', 'Parking']"
1781,"SOLD OUT : House For Sale In Duwakot, Bhaktapur","Duwakot, Duwakot, Bhaktapur","NPR. 75,00,000 Total price",0,0,,0,BN5810,South,,2.1K,0-3-0-0 Aana,13 Feet / Gravelled,N/A Aana,3 years ago,[]
1782,"SOLD OUT : House For Sale In Naikap, Kathmandu","Purano Naikap, Naikap, Kathmandu","NPR. 95,00,000 Total price",0,0,,0,BN5809,East,,1.9K,0-2-3-0 Aana,10 Feet / Blacktopped,N/A Aana,3 years ago,[]
1783,"House For Sale In Bhangal, Kathmandu","Bhangal, Bhangal, Kathmandu","NPR. 2,00,00,000 Total price",0,0,,0,BN5808,South East,,846,0-3-1-0 Aana,13 Feet / Blacktopped,N/A Aana,3 years ago,[]
1784,"House For Sale In Hattigauda, Kathmandu","Hattigauda, Hattigauda, Kathmandu","NPR. 1,80,00,000",0,0,,0,BN5807,South,,871,3 Aana,16 Feet / Blacktopped,N/A Sq. Feet,3 years ago,[]
1785,"SOLD OUT : House For Sale In Lekhnath, Pokhara","Pokhara Gumba Fade, Lekhnath, Pokhara","NPR. 1,20,00,000 Total price",0,0,,0,BN5806,South,,586,17*45 Haat,30 Feet / Gravelled,N/A Haat,3 years ago,[]
1786,"House For Sale In Hattigauda, Kathmandu","Hattigauda, Hattigauda, Kathmandu","NPR. 3,50,00,000",0,0,,0,BN5804,North,,703,7 Aana,15 Feet / Gravelled,N/A Sq. Feet,3 years ago,[]
1787,"House At Shankhamul For Sale : House For Sale In Patan, Lalitpur","Shankhamul, Patan, Lalitpur","NPR. 1,76,00,000 Onwards",2,2,,1,BN5795,North,,2.2K,0-2-3-1 Aana,13 Feet,962 Aana,3 years ago,"['Garage', 'Balcony', 'Fencing', 'Drainage', 'Water Supply', 'Water Tank', 'Water Well']"
1788,"SOLD OUT : House For Sale In Kapan, Kathmandu","Ram Mandir, Kapan, Kathmandu","NPR. 1,85,00,000 Total price",0,0,,0,BN5790,North,,869,0-3-2-0 Aana,13 Feet / Gravelled,N/A Aana,3 years ago,[]
1789,"SOLD OUT : House For Sale In Bhaisepati, Lalitpur","Wai-Wai Noodles Factory, Bhaisepati, Lalitpur","NPR. 2,50,00,000 Total price",0,0,3.0,0,BN5789,South East,,5.1K,0-5-2-0 Aana,12 Feet / Gravelled,N/A Aana,3 years ago,"['Balcony', 'Garden', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank', 'Parking']"
1790,"House For Sale : House For Sale In Thankot, Kathmandu","Manakamana colony, Thankot, Kathmandu","NPR. 3,30,00,000",5,4,4.0,1,BN5788,East,2068.0,1.5K,5 Aana,12 Feet / Blacktopped,5 Aana,3 years ago,"['Balcony', 'Water Supply', 'Water Tank', 'Store Room']"
1791,"SOLD OUT : House For Sale In Samakhusi, Kathmandu","Samakhusi Kharibot, Samakhusi, Kathmandu","NPR. 2,25,00,000 Total price",9,4,3.0,3,BN5785,South,,9.7K,3 Aana,13 Feet / Blacktopped,N/A Aana,3 years ago,"['Balcony', 'Modular Kitchen', 'Wifi', 'Drainage', 'Water Tank', 'Parking']"
1792,"SOLD OUT : House For Sale In Samakhusi, Kathmandu","Samakhusi kharibot, Samakhusi, Kathmandu","NPR. 2,75,00,000 Total price",6,3,3.0,3,BN5784,West,,10.8K,4 Aana,13 Feet / Blacktopped,N/A Aana,3 years ago,"['Balcony', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank', 'Water Well', 'Parking']"
1793,"House Sell On Imadol : House For Sale In Imadol, Lalitpur","Cozy home, Imadol, Lalitpur","NPR. 2,49,00,000 Onwards",6,3,3.0,1,BN5783,South East,,1.1K,4 Aana,13 Feet,3 Aana,3 years ago,"['Garage', 'Balcony', 'Wifi', 'Solar Water', 'Water Tank', 'Water Well']"
1794,"House For Sale In Naikap, Kathmandu","Naikap, Naikap, Kathmandu","NPR. 1,85,00,000",8,0,,0,BN5782,West,,8.7K,0-3-2-0 Aana,12 Feet,N/A Aana,3 years ago,[]
1795,"House For Sale In Kirtipur, Kathmandu","Tyanglaphat, Kirtipur, Kathmandu","NPR. 3,30,00,000",12,0,,0,BN5781,North,,4.9K,0-5-5-0 Aana,12 Feet / Gravelled,N/A Aana,3 years ago,[]
1796,"House For Sale In Swayambhu, Kathmandu","Sano Bharyang, Swayambhu, Kathmandu","NPR. 2,30,00,000",10,0,3.0,0,BN5780,South,,7.2K,4 Aana,12 Feet / Blacktopped,N/A Aana,3 years ago,"['Balcony', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Internet', 'Parking']"
1797,"House For Sale In Balambu, Kathmandu","Balambu Hariyali, Balambu, Kathmandu","NPR. 1,55,00,000",7,0,,0,BN5779,South,,3.6K,3 Aana,12 Feet / Gravelled,N/A Aana,3 years ago,[]
1798,"SOLD OUT : House For Sale In Madhyapur Thimi, Bhaktapur","Nikoshera, Madhyapur Thimi, Bhaktapur","NPR. 85,00,000 Total price",0,0,,0,BN5778,East,,1.3K,0-2-2-2 Aana,8 Meter / Soil Stabilized,N/A Aana,3 years ago,[]
1799,"SOLD OUT : House For Sale In Dhumbarahi, Kathmandu","Dhumbarahi Temple, Dhumbarahi, Kathmandu","NPR. 1,90,00,000 Total price",0,0,,0,BN5774,East,,1.3K,0-2-3-0 Aana,10 Feet / Blacktopped,N/A Aana,3 years ago,[]
1800,"SOLD OUT : House For Sale In Basundhara, Kathmandu","Basundhara - Wedding Hall, Basundhara, Kathmandu","NPR. 2,98,00,000 Total price",0,0,,0,BN5773,West,,1.8K,0-5-2-0 Aana,15 Feet / Blacktopped,N/A Aana,3 years ago,[]
1801,"SOLD OUT : House For Sale In Budhanilkantha, Kathmandu","Bhangal, Budhanilkantha, Kathmandu","NPR. 2,62,00,000 Total price",13,0,,0,BN5768,West,,679,0-5-5-0 Aana,13 Feet / Blacktopped,N/A Aana,3 years ago,[]
1802,"SOLD OUT : House For Sale In Tathali, Kathmandu","Tathali, Tathali, Kathmandu","NPR. 46,00,000 Per Aana",0,0,1.0,0,BN5767,North,,1.3K,3 Aana,13 Feet / Soil Stabilized,N/A Aana,3 years ago,[]
1803,"House For Sale : House For Sale In Nakkhu, Lalitpur","Naakhu, Nakkhu, Lalitpur","NPR. 2,65,00,000",4,4,3.0,1,BN5765,South West,2075.0,824,0-4-0-0 Sq. Feet,16 Feet / Gravelled,752 Sq. Feet,3 years ago,"['Balcony', 'Garden', 'Modular Kitchen', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank', 'Water Well', 'Electricity Backup', 'Internet', 'Parking', 'Store Room']"
1804,"Damak Houses(Phase II) : House For Sale In Damak, Jhapa","Dhaneswor, Damak, Jhapa","NPR. 55,00,000",0,0,,0,BN5760,East,2019.0,1.8K,3 Kattha,1 Feet,N/A Kattha,3 years ago,"['Garage', 'Water Tank', 'Water Well']"
1805,"House For Sale In Basundhara, Kathmandu","Basundhara, Basundhara, Kathmandu","NPR. 4,20,00,000",11,0,,0,BN5756,West,,816,7 Aana,15 Feet / Blacktopped,N/A Sq. Feet,3 years ago,[]
1806,"SOLD OUT : House For Sale In Surkhet Bazar, Surkhet","Surkhet, Surkhet Bazar, Surkhet","NPR. 2,00,00,000 Total price",0,0,,0,BN5753,North,,3.1K,9*18 Haat,20 Feet / Blacktopped,N/A Sq. Feet,3 years ago,"['Balcony', 'TV Cable', 'Water Well', 'Parking']"
1807,"SOLD OUT : House For Sale In Kapan, Kathmandu","Bhangal, Kapan, Kathmandu","NPR. 2,15,00,000 Total price",0,0,,0,BN5747,North East,,516,0-3-1-0 Aana,16 Feet / Blacktopped,N/A Sq. Feet,3 years ago,[]
1808,"SOLD OUT : House In Sell In Jyotinagar : House For Sale In Budhanilkantha, Kathmandu","Jyoti Nagar, Budhanilkantha, Kathmandu","NPR. 2,55,00,000 Onwards",6,4,3.0,2,BN5746,East,,791,4.5 Aana,13 Feet / Blacktopped,4 Aana,3 years ago,['Garden']
1809,"SOLD OUT : House For Sale In Kapan, Kathmandu","Kharibot Chowk Bus Stop, Kapan, Kathmandu","NPR. 1,50,00,000 Total price",0,0,,0,BN5745,East,2073.0,995,3 Aana,10 Feet / Blacktopped,N/A Aana,3 years ago,[]
1810,"KAPURDHARA NEW HOME : House For Sale In Kapurdhara, Kathmandu","Kapurdhara, Kapurdhara, Kathmandu","NPR. 3,20,00,000",5,5,,2,BN5744,East,,2.6K,4 Aana,13 Feet / Blacktopped,N/A Aana,3 years ago,"['Modular Kitchen', 'Water Supply', 'Solar Water', 'TV Cable', 'Drainage', 'Balcony']"
1811,"SOLD OUT : House For Sale In Bharatpur, Chitwan","Bharatpur lanku -trichok, Bharatpur, Chitwan","NPR. 50,00,000 Total price",0,0,,0,BN5743,North,,1.1K,6 Dhur,6 Meter / Gravelled,N/A Dhur,3 years ago,[]
1812,"House For Sale In Pepsicola, Kathmandu","House no 22 Khare Chowk, Pepsicola, Kathmandu","NPR. 3,20,00,000",6,3,3.0,2,BN5740,South,2074.0,1.3K,0-4-1-0 Sq. Feet,30 Feet / Soil Stabilized,0-4-1-0 Sq. Feet,3 years ago,"['Balcony', 'Garden', 'TV Cable', 'Wifi', 'Water Supply', 'Internet', 'Parking']"
1813,"SOLD OUT : House For Sale In Dadikot, Bhaktapur","Dadhikot, Dadikot, Bhaktapur","NPR. 1,15,00,000 Total price",0,0,,0,BN5738,North,,1.5K,0-3-0-3 Aana,12 Feet / Gravelled,N/A Aana,3 years ago,[]
1814,"SOLD OUT : House For Sale In Gothatar, Kathmandu","Mantar Chowk, Gothatar, Kathmandu","NPR. 1,40,00,000 Total price",8,0,3.0,0,BN5732,West,,2.2K,0-2-2-0 Aana,13 Feet / Gravelled,N/A Aana,3 years ago,[]
1815,"SOLD OUT : House For Sale In Bharatpur, Chitwan","Tri Chowk bharatpur, Bharatpur, Chitwan","NPR. 50,00,000 Total price",2,1,1.0,0,BN5730,South,,745,6 Dhur,6 Meter / Blacktopped,N/A Dhur,3 years ago,[]
1816,"SOLD OUT : House For Sale In Hattiban, Lalitpur","Little Angels School, Hattiban, Lalitpur","NPR. 4,95,00,000 Total price",0,0,,0,BN5729,East,,13.5K,9 Aana,16 Feet / Blacktopped,N/A Aana,3 years ago,[]
